# Time-averaged data for fix rdf_PO_save
# TimeStep Number-of-rows
# Row c_rdf_PO[1] c_rdf_PO[2] c_rdf_PO[3]
44000 100
33 1.95 0.631857 2.63866
34 2.01 1.02704 2.725
35 2.07 0.934607 2.80833
36 2.13 0.715972 2.87593
37 2.19 0.56131 2.93194
38 2.25 0.670154 3.00255
39 2.31 0.546223 3.06319
40 2.37 0.554529 3.12801
41 2.43 0.450252 3.18333
42 2.49 0.613605 3.2625
43 2.55 0.482454 3.32778
44 2.61 0.641774 3.41875
45 2.67 0.95032 3.55972
46 2.73 0.689603 3.66667
47 2.79 0.571627 3.75926
48 2.85 0.660185 3.87083
49 2.91 0.588521 3.97454
50 2.97 0.616685 4.08773
51 3.03 0.671278 4.21597
52 3.09 0.717721 4.35856
53 3.15 0.695067 4.50208
54 3.21 0.770877 4.66736
55 3.27 0.564927 4.79306
56 3.33 0.956062 5.01366
57 3.39 1.01641 5.25671
58 3.45 1.09449 5.52778
59 3.51 1.02845 5.79144
60 3.57 1.2098 6.11227
61 3.63 1.21064 6.44421
62 3.69 1.33015 6.82106
63 3.75 1.2681 7.19213
64 3.81 1.06447 7.51366
65 3.87 1.32141 7.92546
66 3.93 1.22448 8.31898
67 3.99 1.52824 8.82523
68 4.05 1.28456 9.26366
69 4.11 1.44753 9.77245
70 4.17 1.26927 10.2317
71 4.23 1.69611 10.8632
72 4.29 1.47973 11.4299
73 4.35 1.25106 11.9225
74 4.41 1.34652 12.4674
75 4.47 1.40083 13.0498
76 4.53 1.4274 13.6593
77 4.59 1.28788 14.2238
78 4.65 1.36442 14.8377
79 4.71 1.49741 15.5289
80 4.77 1.215 16.1042
81 4.83 1.35523 16.762
82 4.89 1.41665 17.4669
83 4.95 1.30032 18.1299
84 5.01 1.40145 18.8618
85 5.07 1.38881 19.6046
86 5.13 1.16205 20.241
87 5.19 1.40547 21.0287
88 5.25 1.37553 21.8176
89 5.31 1.45864 22.6734
90 5.37 1.26228 23.4308
91 5.43 1.24925 24.1972
92 5.49 1.34501 25.0407
93 5.55 1.30089 25.8745
94 5.61 1.39943 26.791
95 5.67 1.29315 27.656
96 5.73 1.4712 28.6611
97 5.79 1.43689 29.6634
98 5.85 1.47257 30.712
99 5.91 1.2928 31.6516
100 5.97 1.43863 32.7185
91300 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0.294237 0.00462963
16 0.93 0 0.00462963
17 0.99 0 0.00462963
18 1.05 0 0.00462963
19 1.11 0 0.00462963
20 1.17 0.37421 0.0152778
21 1.23 0.316542 0.0252315
22 1.29 0.823228 0.0537037
23 1.35 1.2406 0.100694
24 1.41 3.75937 0.256019
25 1.47 8.7264 0.647917
26 1.53 11.691 1.21667
27 1.59 8.10714 1.64259
28 1.65 6.5742 2.01458
29 1.71 3.80159 2.2456
30 1.77 2.10487 2.38264
31 1.83 1.73629 2.50347
32 1.89 1.20051 2.59259
33 1.95 0.465698 2.6294
34 2.01 1.22418 2.73218
35 2.07 0.881296 2.81065
36 2.13 0.85438 2.8912
37 2.19 0.462206 2.93727
38 2.25 0.547845 2.99491
39 2.31 0.526049 3.05324
40 2.37 0.444241 3.10509
41 2.43 0.675402 3.18796
42 2.49 0.504805 3.25301
43 2.55 0.657844 3.3419
44 2.61 0.554331 3.42037
45 2.67 0.760965 3.5331
46 2.73 0.759248 3.65069
47 2.79 0.561008 3.74144
48 2.85 0.637607 3.84907
49 2.91 0.673592 3.96759
50 2.97 0.578381 4.07361
51 3.03 0.687917 4.20486
52 3.09 0.743207 4.35231
53 3.15 0.62756 4.48171
54 3.21 0.691903 4.62986
55 3.27 0.810487 4.80995
56 3.33 0.933267 5.025
57 3.39 0.914982 5.24352
58 3.45 1.18211 5.53588
59 3.51 0.979176 5.78657
60 3.57 1.18085 6.09931
61 3.63 1.2452 6.44028
62 3.69 1.30813 6.81042
63 3.75 1.27777 7.1838
64 3.81 1.03758 7.49676
65 3.87 1.50465 7.96505
66 3.93 1.28173 8.37639
67 3.99 1.41549 8.84468
68 4.05 1.17619 9.2456
69 4.11 1.4403 9.75116
70 4.17 1.32805 10.231
71 4.23 1.7438 10.8794
72 4.29 1.46413 11.4394
73 4.35 1.3311 11.9627
74 4.41 1.21029 12.4519
75 4.47 1.40488 13.0352
76 4.53 1.40332 13.6336
77 4.59 1.3927 14.2433
78 4.65 1.27097 14.8144
79 4.71 1.40145 15.4604
80 4.77 1.3704 16.1083
81 4.83 1.22047 16.7
82 4.89 1.47915 17.435
83 4.95 1.4298 18.163
84 5.01 1.31902 18.8509
85 5.07 1.39677 19.597
86 5.13 1.22668 20.2678
87 5.19 1.39946 21.0512
88 5.25 1.44817 21.8806
89 5.31 1.25199 22.6141
90 5.37 1.35431 23.4257
91 5.43 1.20637 24.1648
92 5.49 1.4189 25.0535
93 5.55 1.35368 25.9199
94 5.61 1.32655 26.7875
95 5.67 1.30917 27.662
96 5.73 1.55865 28.7255
97 5.79 1.40355 29.7032
98 5.85 1.44037 30.7275
99 5.91 1.28658 31.6613
100 5.97 1.42277 32.715
91400 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0.295377 0.00462963
16 0.93 0 0.00462963
17 0.99 0 0.00462963
18 1.05 0 0.00462963
19 1.11 0 0.00462963
20 1.17 0.163351 0.00925926
21 1.23 0.33995 0.0199074
22 1.29 0.752549 0.0458333
23 1.35 1.23316 0.0923611
24 1.41 4.86491 0.292593
25 1.47 8.83267 0.687731
26 1.53 9.87305 1.1662
27 1.59 9.58921 1.66806
28 1.65 5.95947 2.00394
29 1.71 3.36519 2.20764
30 1.77 2.89094 2.39514
31 1.83 1.72962 2.51505
32 1.89 0.961024 2.58611
33 1.95 0.485226 2.62431
34 2.01 1.21226 2.72569
35 2.07 0.84295 2.80046
36 2.13 0.884859 2.88356
37 2.19 0.524605 2.93565
38 2.25 0.545563 2.99282
39 2.31 0.528092 3.05116
40 2.37 0.547486 3.11481
41 2.43 0.598418 3.18796
42 2.49 0.596992 3.26458
43 2.55 0.541712 3.3375
44 2.61 0.571269 3.41806
45 2.67 0.754502 3.5294
46 2.73 0.729235 3.6419
47 2.79 0.565988 3.7331
48 2.85 0.619549 3.83727
49 2.91 0.586295 3.94005
50 2.97 0.671932 4.06273
51 3.03 0.708905 4.19745
52 3.09 0.784675 4.35255
53 3.15 0.690838 4.49444
54 3.21 0.702168 4.64421
55 3.27 0.794814 4.82014
56 3.33 0.960068 5.04051
57 3.39 0.918596 5.25903
58 3.45 1.21573 5.55856
59 3.51 0.930367 5.79583
60 3.57 1.20734 6.11435
61 3.63 1.00652 6.38889
62 3.69 1.34937 6.76921
63 3.75 1.39799 7.17616
64 3.81 1.07852 7.50023
65 3.87 1.4448 7.94815
66 3.93 1.47705 8.42037
67 3.99 1.37327 8.87292
68 4.05 1.12833 9.25602
69 4.11 1.41206 9.74977
70 4.17 1.3801 10.2465
71 4.23 1.72498 10.8854
72 4.29 1.34649 11.3984
73 4.35 1.42782 11.9576
74 4.41 1.26499 12.4669
75 4.47 1.44396 13.0641
76 4.53 1.4452 13.678
77 4.59 1.27392 14.2336
78 4.65 1.33278 14.8301
79 4.71 1.38777 15.4674
80 4.77 1.30196 16.0806
81 4.83 1.22428 16.6718
82 4.89 1.47735 17.403
83 4.95 1.48284 18.1551
84 5.01 1.35263 18.8579
85 5.07 1.43523 19.6215
86 5.13 1.26034 20.3081
87 5.19 1.38082 21.078
88 5.25 1.48133 21.9231
89 5.31 1.31235 22.6891
90 5.37 1.2941 23.4616
91 5.43 1.14388 24.1597
92 5.49 1.55575 25.1303
93 5.55 1.36432 26.0002
94 5.61 1.26676 26.8255
95 5.67 1.34788 27.7225
96 5.73 1.48708 28.7331
97 5.79 1.36033 29.6771
98 5.85 1.46851 30.7174
99 5.91 1.45069 31.7662
100 5.97 1.4091 32.8058
91500 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0.294749 0.00462963
16 0.93 0 0.00462963
17 0.99 0 0.00462963
18 1.05 0 0.00462963
19 1.11 0 0.00462963
20 1.17 0.179312 0.00972222
21 1.23 0.368731 0.0212963
22 1.29 0.663762 0.044213
23 1.35 1.00403 0.0821759
24 1.41 4.43358 0.265046
25 1.47 8.32333 0.638194
26 1.53 11.02 1.17338
27 1.59 8.01941 1.59398
28 1.65 6.88544 1.98287
29 1.71 3.61745 2.20231
30 1.77 2.90628 2.3912
31 1.83 1.70926 2.50995
32 1.89 1.02458 2.58588
33 1.95 0.53112 2.62778
34 2.01 1.0385 2.71481
35 2.07 0.888022 2.79375
36 2.13 0.850965 2.87384
37 2.19 0.537446 2.92731
38 2.25 0.709726 3.00185
39 2.31 0.616925 3.07014
40 2.37 0.589994 3.13889
41 2.43 0.55182 3.20648
42 2.49 0.442735 3.26343
43 2.55 0.506214 3.33171
44 2.61 0.642142 3.42245
45 2.67 0.7623 3.53519
46 2.73 0.670768 3.63889
47 2.79 0.473055 3.71528
48 2.85 0.754217 3.84236
49 2.91 0.619357 3.95116
50 2.97 0.617327 4.06412
51 3.03 0.555463 4.16991
52 3.09 0.844961 4.33727
53 3.15 0.80408 4.50278
54 3.21 0.736421 4.66019
55 3.27 0.884954 4.85648
56 3.33 0.801035 5.04074
57 3.39 0.895249 5.25417
58 3.45 1.1813 5.54583
59 3.51 1.06337 5.81759
60 3.57 1.11544 6.1125
61 3.63 1.02893 6.39375
62 3.69 1.22848 6.74074
63 3.75 1.36885 7.14005
64 3.81 1.28762 7.52778
65 3.87 1.42531 7.9706
66 3.93 1.38794 8.41528
67 3.99 1.35212 8.86181
68 4.05 1.16949 9.25972
69 4.11 1.39319 9.74792
70 4.17 1.41566 10.2586
71 4.23 1.66829 10.8778
72 4.29 1.35453 11.3949
73 4.35 1.30448 11.9069
74 4.41 1.44536 12.49
75 4.47 1.29623 13.0273
76 4.53 1.4753 13.6553
77 4.59 1.23889 14.1968
78 4.65 1.49201 14.866
79 4.71 1.2661 15.4486
80 4.77 1.27956 16.0525
81 4.83 1.28435 16.6741
82 4.89 1.42615 17.3815
83 4.95 1.37035 18.078
84 5.01 1.33999 18.7757
85 5.07 1.51985 19.5861
86 5.13 1.25385 20.2706
87 5.19 1.5113 21.115
88 5.25 1.41418 21.9236
89 5.31 1.37331 22.7269
90 5.37 1.26658 23.4845
91 5.43 1.15962 24.1938
92 5.49 1.53132 25.1512
93 5.55 1.30745 25.9866
94 5.61 1.27859 26.8213
95 5.67 1.33115 27.709
96 5.73 1.47233 28.7118
97 5.79 1.46696 29.7319
98 5.85 1.392 30.7201
99 5.91 1.36741 31.7109
100 5.97 1.48847 32.8113
91600 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0.0442486 0.000694444
16 0.93 0.219202 0.00462963
17 0.99 0 0.00462963
18 1.05 0 0.00462963
19 1.11 0 0.00462963
20 1.17 0.325969 0.0138889
21 1.23 0.302307 0.0233796
22 1.29 0.677002 0.0467593
23 1.35 1.00403 0.0847222
24 1.41 3.99537 0.249537
25 1.47 8.2034 0.617361
26 1.53 11.2616 1.16435
27 1.59 7.90401 1.57894
28 1.65 6.79072 1.9625
29 1.71 3.8764 2.19769
30 1.77 2.89173 2.38565
31 1.83 1.41585 2.48403
32 1.89 1.23371 2.57546
33 1.95 0.557397 2.61944
34 2.01 1.22887 2.72245
35 2.07 0.992034 2.81065
36 2.13 0.671467 2.87384
37 2.19 0.576979 2.93125
38 2.25 0.548745 2.98889
39 2.31 0.725558 3.06921
40 2.37 0.504599 3.12801
41 2.43 0.734946 3.21806
42 2.49 0.356283 3.26389
43 2.55 0.528496 3.33519
44 2.61 0.627285 3.42384
45 2.67 0.851485 3.54977
46 2.73 0.669166 3.65324
47 2.79 0.491613 3.73264
48 2.85 0.692332 3.84931
49 2.91 0.589018 3.95278
50 2.97 0.612197 4.06481
51 3.03 0.664695 4.19144
52 3.09 0.801612 4.35023
53 3.15 0.664601 4.48704
54 3.21 0.816521 4.66157
55 3.27 0.872326 4.85509
56 3.33 0.829077 5.04583
57 3.39 0.967016 5.27639
58 3.45 1.03962 5.5331
59 3.51 1.22532 5.8463
60 3.57 1.01639 6.11505
61 3.63 1.15238 6.43009
62 3.69 1.20544 6.7706
63 3.75 1.25449 7.13657
64 3.81 1.24985 7.51296
65 3.87 1.3521 7.9331
66 3.93 1.49832 8.41319
67 3.99 1.29378 8.84051
68 4.05 1.28907 9.27917
69 4.11 1.32892 9.74491
70 4.17 1.52142 10.2938
71 4.23 1.45113 10.8324
72 4.29 1.42285 11.3757
73 4.35 1.30729 11.8889
74 4.41 1.37806 12.4449
75 4.47 1.36198 13.0095
76 4.53 1.34084 13.5803
77 4.59 1.30336 14.15
78 4.65 1.48934 14.8181
79 4.71 1.23175 15.385
80 4.77 1.25043 15.9752
81 4.83 1.45109 16.6775
82 4.89 1.40268 17.3734
83 4.95 1.33238 18.0507
84 5.01 1.3754 18.7669
85 5.07 1.45068 19.5405
86 5.13 1.45889 20.337
87 5.19 1.39932 21.119
88 5.25 1.37429 21.9049
89 5.31 1.37242 22.7076
90 5.37 1.29777 23.484
91 5.43 1.28436 24.2697
92 5.49 1.40672 25.1493
93 5.55 1.24215 25.9431
94 5.61 1.37484 26.8407
95 5.67 1.33206 27.7292
96 5.73 1.36409 28.6583
97 5.79 1.56066 29.7438
98 5.85 1.32756 30.6863
99 5.91 1.47814 31.7574
100 5.97 1.42478 32.8109
91700 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0.257058 0.00462963
17 0.99 0 0.00462963
18 1.05 0 0.00462963
19 1.11 0.171432 0.00902778
20 1.17 0.0569192 0.0106481
21 1.23 0.507038 0.0266204
22 1.29 0.781663 0.0537037
23 1.35 1.23841 0.100694
24 1.41 3.89801 0.262037
25 1.47 8.80887 0.658333
26 1.53 11.3095 1.20949
27 1.59 7.59106 1.60903
28 1.65 6.1264 1.95625
29 1.71 3.7493 2.18449
30 1.77 2.80743 2.36759
31 1.83 1.45102 2.46875
32 1.89 1.51591 2.58148
33 1.95 0.657928 2.63356
34 2.01 1.12576 2.72824
35 2.07 0.967963 2.81458
36 2.13 0.642106 2.87523
37 2.19 0.51469 2.92662
38 2.25 0.542551 2.9838
39 2.31 0.716865 3.06343
40 2.37 0.340462 3.10324
41 2.43 0.668601 3.18542
42 2.49 0.642012 3.26829
43 2.55 0.567716 3.34514
44 2.61 0.697047 3.44398
45 2.67 0.72373 3.55139
46 2.73 0.514798 3.63125
47 2.79 0.581427 3.72546
48 2.85 0.726913 3.84838
49 2.91 0.596171 3.95347
50 2.97 0.582389 4.06042
51 3.03 0.783706 4.21019
52 3.09 0.901373 4.38935
53 3.15 0.625333 4.51852
54 3.21 0.676645 4.66366
55 3.27 0.795559 4.84074
56 3.33 0.910574 5.05093
57 3.39 0.888302 5.26343
58 3.45 1.0557 5.525
59 3.51 1.0994 5.80694
60 3.57 1.17697 6.11921
61 3.63 1.18401 6.44398
62 3.69 1.23071 6.79282
63 3.75 1.16164 7.13287
64 3.81 1.24867 7.51019
65 3.87 1.36097 7.93449
66 3.93 1.4112 8.38819
67 3.99 1.36136 8.83935
68 4.05 1.25761 9.26875
69 4.11 1.41795 9.76736
70 4.17 1.40435 10.2757
71 4.23 1.48223 10.8278
72 4.29 1.41629 11.3704
73 4.35 1.33048 11.8944
74 4.41 1.34486 12.4389
75 4.47 1.33234 12.9931
76 4.53 1.3504 13.5699
77 4.59 1.38814 14.1787
78 4.65 1.19986 14.7188
79 4.71 1.31633 15.3266
80 4.77 1.35183 15.9669
81 4.83 1.50484 16.6977
82 4.89 1.40439 17.3968
83 4.95 1.29848 18.059
84 5.01 1.40396 18.7926
85 5.07 1.41981 19.5523
86 5.13 1.44684 20.3449
87 5.19 1.4387 21.1516
88 5.25 1.44436 21.9803
89 5.31 1.2652 22.7229
90 5.37 1.2101 23.4493
91 5.43 1.27213 24.2301
92 5.49 1.40202 25.1097
93 5.55 1.30398 25.9458
94 5.61 1.31336 26.8062
95 5.67 1.3552 27.7132
96 5.73 1.40897 28.6762
97 5.79 1.54775 29.7562
98 5.85 1.45344 30.7917
99 5.91 1.38237 31.7968
100 5.97 1.33105 32.7843
91800 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0.16204 0.0025463
16 0.93 0.115755 0.00462963
17 0.99 0 0.00462963
18 1.05 0 0.00462963
19 1.11 0.180824 0.00925926
20 1.17 0 0.00925926
21 1.23 0.331291 0.0196759
22 1.29 0.66932 0.0428241
23 1.35 1.30819 0.0923611
24 1.41 4.38197 0.27338
25 1.47 9.09951 0.681944
26 1.53 10.7279 1.2037
27 1.59 8.68602 1.65995
28 1.65 5.59023 1.97616
29 1.71 3.98502 2.21829
30 1.77 2.53205 2.3831
31 1.83 1.42734 2.48241
32 1.89 1.46588 2.5912
33 1.95 0.711947 2.64745
34 2.01 0.683964 2.70486
35 2.07 0.972408 2.79144
36 2.13 0.776044 2.86458
37 2.19 0.504126 2.91481
38 2.25 0.704353 2.98889
39 2.31 0.532334 3.04792
40 2.37 0.444331 3.09977
41 2.43 0.770029 3.19421
42 2.49 0.573116 3.26806
43 2.55 0.563801 3.34421
44 2.61 0.731051 3.44769
45 2.67 0.762727 3.56065
46 2.73 0.485938 3.63588
47 2.79 0.586866 3.73079
48 2.85 0.750299 3.85741
49 2.91 0.493427 3.94421
50 2.97 0.879152 4.10532
51 3.03 0.542544 4.2088
52 3.09 0.771259 4.36181
53 3.15 0.779168 4.52245
54 3.21 0.692165 4.6706
55 3.27 0.738737 4.83472
56 3.33 0.720421 5.00069
57 3.39 1.05973 5.2537
58 3.45 0.96984 5.49352
59 3.51 1.10058 5.77523
60 3.57 1.14358 6.07801
61 3.63 1.39437 6.45972
62 3.69 1.24544 6.81204
63 3.75 1.17981 7.15671
64 3.81 1.22114 7.525
65 3.87 1.2283 7.90718
66 3.93 1.35266 8.3412
67 3.99 1.3542 8.78912
68 4.05 1.39123 9.26319
69 4.11 1.41624 9.76019
70 4.17 1.42702 10.2757
71 4.23 1.5867 10.8655
72 4.29 1.30883 11.366
73 4.35 1.22885 11.8491
74 4.41 1.51084 12.4595
75 4.47 1.38526 13.0345
76 4.53 1.37642 13.6213
77 4.59 1.3369 14.2065
78 4.65 1.2342 14.7609
79 4.71 1.3276 15.3727
80 4.77 1.36182 16.0164
81 4.83 1.45047 16.7194
82 4.89 1.49108 17.4602
83 4.95 1.31972 18.1319
84 5.01 1.26776 18.7931
85 5.07 1.3762 19.528
86 5.13 1.33964 20.2604
87 5.19 1.48663 21.0924
88 5.25 1.50661 21.9551
89 5.31 1.24881 22.6866
90 5.37 1.31456 23.4741
91 5.43 1.21489 24.2183
92 5.49 1.3789 25.0817
93 5.55 1.31061 25.9204
94 5.61 1.30249 26.772
95 5.67 1.37728 27.6919
96 5.73 1.43991 28.6741
97 5.79 1.4767 29.7025
98 5.85 1.52604 30.7875
99 5.91 1.3551 31.7708
100 5.97 1.30083 32.734
91900 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0.294976 0.00462963
16 0.93 0 0.00462963
17 0.99 0 0.00462963
18 1.05 0 0.00462963
19 1.11 0.181237 0.00925926
20 1.17 0.0162907 0.00972222
21 1.23 0.332074 0.0201389
22 1.29 0.409372 0.0342593
23 1.35 1.32329 0.0842593
24 1.41 4.59976 0.273843
25 1.47 9.13086 0.68287
26 1.53 10.652 1.19977
27 1.59 9.03258 1.67315
28 1.65 5.41398 1.9787
29 1.71 3.72706 2.20463
30 1.77 2.55223 2.37037
31 1.83 1.55718 2.47847
32 1.89 1.39419 2.58171
33 1.95 0.690148 2.63611
34 2.01 0.912137 2.7125
35 2.07 0.638511 2.76921
36 2.13 0.947607 2.85833
37 2.19 0.568101 2.91481
38 2.25 0.635335 2.98148
39 2.31 0.577602 3.04537
40 2.37 0.528846 3.10694
41 2.43 0.807573 3.20579
42 2.49 0.482648 3.26782
43 2.55 0.525527 3.33866
44 2.61 0.860647 3.46019
45 2.67 0.695506 3.56296
46 2.73 0.513931 3.64236
47 2.79 0.711614 3.75718
48 2.85 0.668169 3.86968
49 2.91 0.569715 3.96968
50 2.97 0.701385 4.09792
51 3.03 0.716446 4.23426
52 3.09 0.694701 4.37176
53 3.15 0.69667 4.51505
54 3.21 0.682839 4.66088
55 3.27 0.746706 4.82639
56 3.33 0.777461 5.00509
57 3.39 1.04656 5.2544
58 3.45 1.07617 5.51991
59 3.51 0.929114 5.75718
60 3.57 1.03666 6.03102
61 3.63 1.42465 6.42014
62 3.69 1.43122 6.82407
63 3.75 1.21659 7.1787
64 3.81 1.12551 7.51736
65 3.87 1.26612 7.91042
66 3.93 1.35429 8.34398
67 3.99 1.33349 8.78403
68 4.05 1.44612 9.27569
69 4.11 1.32683 9.74028
70 4.17 1.58891 10.313
71 4.23 1.51915 10.8764
72 4.29 1.26215 11.3579
73 4.35 1.27711 11.8588
74 4.41 1.46946 12.4512
75 4.47 1.3688 13.0181
76 4.53 1.38937 13.609
77 4.59 1.40679 14.2234
78 4.65 1.31443 14.8125
79 4.71 1.43521 15.4725
80 4.77 1.28305 16.0775
81 4.83 1.37146 16.7407
82 4.89 1.45247 17.4606
83 4.95 1.38651 18.1648
84 5.01 1.23505 18.8074
85 5.07 1.37246 19.5387
86 5.13 1.28413 20.2391
87 5.19 1.39015 21.0153
88 5.25 1.4088 21.8201
89 5.31 1.56601 22.7354
90 5.37 1.26251 23.49
91 5.43 1.2503 24.2542
92 5.49 1.37872 25.1155
93 5.55 1.32842 25.9637
94 5.61 1.342 26.8391
95 5.67 1.27904 27.6914
96 5.73 1.42276 28.6597
97 5.79 1.52904 29.7222
98 5.85 1.43196 30.738
99 5.91 1.35823 31.7213
100 5.97 1.39434 32.7514
92000 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0.294894 0.00462963
16 0.93 0 0.00462963
17 0.99 0 0.00462963
18 1.05 0.040637 0.00555556
19 1.11 0.253603 0.012037
20 1.17 0.106054 0.0150463
21 1.23 0.361501 0.0263889
22 1.29 0.670938 0.049537
23 1.35 1.21288 0.0953704
24 1.41 4.94053 0.299074
25 1.47 9.21113 0.711806
26 1.53 10.1246 1.20324
27 1.59 8.08464 1.62708
28 1.65 6.63064 2.00139
29 1.71 3.38212 2.20648
30 1.77 2.32711 2.35764
31 1.83 1.62035 2.47014
32 1.89 1.58431 2.5875
33 1.95 0.663556 2.63981
34 2.01 0.823437 2.7088
35 2.07 0.852072 2.78449
36 2.13 0.900503 2.86921
37 2.19 0.57271 2.92616
38 2.25 0.471943 2.97569
39 2.31 0.610831 3.04329
40 2.37 0.596328 3.11273
41 2.43 0.811088 3.21204
42 2.49 0.439311 3.26852
43 2.55 0.642115 3.35509
44 2.61 0.717872 3.45648
45 2.67 0.732867 3.56481
46 2.73 0.651733 3.66551
47 2.79 0.579404 3.75903
48 2.85 0.662409 3.8706
49 2.91 0.478471 3.95463
50 2.97 0.710088 4.08449
51 3.03 0.742985 4.22593
52 3.09 0.8829 4.40069
53 3.15 0.666162 4.53773
54 3.21 0.581795 4.66204
55 3.27 0.806134 4.84074
56 3.33 0.927192 5.05394
57 3.39 0.953023 5.28102
58 3.45 0.97451 5.52153
59 3.51 0.88262 5.74699
60 3.57 1.03194 6.01968
61 3.63 1.43443 6.41157
62 3.69 1.22901 6.75856
63 3.75 1.2933 7.13565
64 3.81 1.20445 7.49815
65 3.87 1.35748 7.91968
66 3.93 1.37857 8.36111
67 3.99 1.32051 8.79699
68 4.05 1.47219 9.29769
69 4.11 1.45218 9.80625
70 4.17 1.42457 10.3199
71 4.23 1.4389 10.8537
72 4.29 1.29639 11.3484
73 4.35 1.43198 11.9102
74 4.41 1.27789 12.4255
75 4.47 1.40517 13.0076
76 4.53 1.40804 13.6067
77 4.59 1.34237 14.1931
78 4.65 1.34859 14.7977
79 4.71 1.43376 15.4572
80 4.77 1.19784 16.0222
81 4.83 1.41653 16.7074
82 4.89 1.48571 17.444
83 4.95 1.36471 18.1373
84 5.01 1.32321 18.8259
85 5.07 1.27878 19.5074
86 5.13 1.40559 20.2743
87 5.19 1.36353 21.0359
88 5.25 1.38822 21.8292
89 5.31 1.4051 22.6507
90 5.37 1.38491 23.4787
91 5.43 1.2875 24.2657
92 5.49 1.38644 25.1322
93 5.55 1.28672 25.9539
94 5.61 1.37823 26.8532
95 5.67 1.26792 27.6984
96 5.73 1.54334 28.7491
97 5.79 1.46207 29.7653
98 5.85 1.40875 30.7648
99 5.91 1.35818 31.7484
100 5.97 1.34251 32.7405
92100 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0.294676 0.00462963
16 0.93 0 0.00462963
17 0.99 0 0.00462963
18 1.05 0.202329 0.00925926
19 1.11 0 0.00925926
20 1.17 0.277152 0.0171296
21 1.23 0.464284 0.031713
22 1.29 0.777385 0.0585648
23 1.35 1.62234 0.119907
24 1.41 3.62465 0.269444
25 1.47 9.31339 0.687037
26 1.53 10.0447 1.175
27 1.59 8.91716 1.64282
28 1.65 5.60152 1.95926
29 1.71 3.55516 2.175
30 1.77 2.48193 2.33634
31 1.83 2.05181 2.47894
32 1.89 1.52064 2.59167
33 1.95 0.519391 2.63264
34 2.01 0.963679 2.71343
35 2.07 0.846046 2.78866
36 2.13 0.755138 2.85972
37 2.19 0.586059 2.91806
38 2.25 0.742503 2.99606
39 2.31 0.532976 3.05509
40 2.37 0.675442 3.1338
41 2.43 0.655656 3.21412
42 2.49 0.438932 3.2706
43 2.55 0.470194 3.33403
44 2.61 0.941568 3.46713
45 2.67 0.680633 3.56782
46 2.73 0.670816 3.67153
47 2.79 0.530179 3.75718
48 2.85 0.679861 3.87176
49 2.91 0.354312 3.93403
50 2.97 0.662813 4.05532
